Episode,Captured,Steps,Reward,CaptureRate,LR
3954,1,37,199.00,45.0,1.44e-05
3955,1,55,172.02,45.0,1.44e-05
3957,1,45,217.04,45.0,1.44e-05
3958,1,48,266.78,46.0,1.44e-05
3959,0,14,1.47,45.0,1.43e-05
3960,0,11,-2.06,45.0,1.43e-05
3961,1,47,232.92,46.0,1.43e-05
3962,0,23,11.52,46.0,1.43e-05
3963,0,34,7.70,46.0,1.42e-05
3964,0,3,-23.64,46.0,1.42e-05
3965,1,43,215.39,46.0,1.42e-05
3967,0,3,-20.63,45.0,1.42e-05
3968,0,57,70.09,44.0,1.42e-05
3969,1,16,216.84,45.0,1.41e-05
3970,0,4,-22.80,44.0,1.41e-05
3972,1,74,232.63,45.0,1.41e-05
3973,0,13,2.15,45.0,1.41e-05
3974,1,51,274.60,45.0,1.41e-05
3975,0,61,32.93,45.0,1.40e-05
3976,0,46,34.59,44.0,1.40e-05
3977,0,5,-39.21,44.0,1.40e-05
3978,1,38,200.84,44.0,1.40e-05
3980,0,36,3.73,43.0,1.40e-05
3981,0,20,22.41,43.0,1.39e-05
3982,1,54,231.91,44.0,1.39e-05
3983,0,7,-21.40,43.0,1.39e-05
3984,1,72,224.92,44.0,1.39e-05
3985,0,39,-11.55,43.0,1.38e-05
3986,0,7,-26.48,42.0,1.38e-05
3987,1,56,208.59,42.0,1.38e-05
3988,0,5,-10.53,42.0,1.38e-05
3989,1,24,250.17,43.0,1.38e-05
3990,0,8,-26.59,42.0,1.37e-05
3991,1,50,260.27,43.0,1.37e-05
3992,0,19,29.42,42.0,1.37e-05
3993,0,18,-11.07,41.0,1.37e-05
3994,0,7,-34.39,40.0,1.37e-05
3995,1,53,226.32,40.0,1.36e-05
3996,1,106,218.33,41.0,1.36e-05
3997,1,64,236.31,42.0,1.36e-05
3998,1,41,214.11,43.0,1.36e-05
3999,0,7,-15.65,43.0,1.36e-05
4000,0,66,71.26,43.0,1.35e-05
4001,0,2,-30.99,43.0,1.35e-05
4002,1,42,209.37,44.0,1.35e-05
4003,1,38,216.15,45.0,1.35e-05
4004,1,53,193.34,45.0,1.35e-05
4005,0,56,72.23,45.0,1.34e-05
4006,0,14,4.47,44.0,1.34e-05
4007,1,54,235.17,45.0,1.34e-05
4008,0,21,1.52,45.0,1.34e-05
4009,0,24,25.27,45.0,1.33e-05
4010,0,33,-14.62,44.0,1.33e-05
4011,0,2,-26.93,44.0,1.33e-05
4012,0,19,32.88,43.0,1.33e-05
4013,0,22,26.85,43.0,1.33e-05
4014,1,25,227.98,44.0,1.32e-05
4015,0,15,-2.28,44.0,1.32e-05
4016,0,34,-33.56,43.0,1.32e-05
4017,0,4,-24.47,43.0,1.32e-05
4018,0,58,21.95,42.0,1.32e-05
4019,0,40,36.41,42.0,1.31e-05
4020,1,74,216.86,43.0,1.31e-05
4021,1,56,210.27,44.0,1.31e-05
4022,1,51,217.55,44.0,1.31e-05
4023,1,68,227.72,45.0,1.31e-05
4024,0,29,38.99,45.0,1.30e-05
4025,0,38,22.52,44.0,1.30e-05
4026,1,64,223.75,44.0,1.30e-05
4027,1,70,211.93,44.0,1.30e-05
4028,0,6,-1.55,43.0,1.30e-05
4029,1,27,223.41,43.0,1.29e-05
4030,1,76,228.42,44.0,1.29e-05
4031,1,39,219.63,45.0,1.29e-05
4032,1,26,215.14,45.0,1.29e-05
4033,1,39,240.06,46.0,1.29e-05
4034,1,48,229.16,46.0,1.28e-05
4035,1,69,246.13,46.0,1.28e-05
4036,1,48,216.39,47.0,1.28e-05
4037,1,82,218.68,47.0,1.28e-05
4038,1,55,191.40,48.0,1.28e-05
4039,0,25,-20.97,47.0,1.27e-05
4040,0,26,36.97,46.0,1.27e-05
4041,0,2,-25.43,45.0,1.27e-05
4042,0,30,-5.12,44.0,1.27e-05
4043,0,4,-15.30,44.0,1.27e-05
4044,1,36,201.28,44.0,1.26e-05
4045,0,3,-23.78,43.0,1.26e-05
4046,1,60,209.88,44.0,1.26e-05
4047,1,66,229.32,44.0,1.26e-05
4048,0,34,32.18,44.0,1.26e-05
4049,0,51,47.72,44.0,1.25e-05
4050,0,7,1.15,44.0,1.25e-05
4051,1,68,225.98,44.0,1.25e-05
4052,1,59,234.39,45.0,1.25e-05
4053,1,45,251.44,46.0,1.25e-05
4054,1,24,214.81,46.0,1.24e-05
4055,0,11,-22.97,45.0,1.24e-05
4056,1,58,221.63,46.0,1.24e-05
4057,0,34,73.04,45.0,1.24e-05
4058,0,81,52.55,44.0,1.24e-05
4059,1,59,228.09,45.0,1.23e-05
4060,1,36,212.18,46.0,1.23e-05
4061,0,3,-19.15,45.0,1.23e-05
4062,0,24,46.33,45.0,1.23e-05
4063,0,33,45.31,45.0,1.23e-05
4064,0,15,22.97,45.0,1.22e-05
4065,0,5,-24.19,44.0,1.22e-05
4066,1,51,226.71,45.0,1.22e-05
4067,0,13,-30.93,45.0,1.22e-05
4068,1,85,205.47,46.0,1.22e-05
4069,1,70,216.86,46.0,1.21e-05
4070,0,26,-10.77,46.0,1.21e-05
4071,1,37,221.29,47.0,1.21e-05
4072,1,25,230.38,47.0,1.21e-05
4073,0,3,-22.97,47.0,1.21e-05
4075,1,40,229.36,47.0,1.20e-05
4076,1,54,234.81,48.0,1.20e-05
4077,0,18,7.34,48.0,1.20e-05
4078,0,7,-16.30,47.0,1.20e-05
4079,0,6,-25.57,47.0,1.20e-05
4080,0,3,-32.97,47.0,1.19e-05
4081,0,2,-33.71,47.0,1.19e-05
4082,1,58,242.39,47.0,1.19e-05
4083,0,15,12.61,47.0,1.19e-05
4084,0,20,-13.39,46.0,1.19e-05
4085,1,49,243.02,47.0,1.18e-05
4086,1,45,231.72,48.0,1.18e-05
4087,0,24,-16.94,47.0,1.18e-05
4088,1,40,219.38,48.0,1.18e-05
4089,0,11,-16.64,47.0,1.18e-05
4090,1,40,244.27,48.0,1.18e-05
4091,0,22,-13.48,47.0,1.17e-05
4092,1,34,214.86,48.0,1.17e-05
4093,1,34,226.22,49.0,1.17e-05
4094,1,36,222.02,50.0,1.17e-05
4096,0,54,72.10,48.0,1.17e-05
4097,1,46,211.08,48.0,1.16e-05
4098,1,43,211.60,48.0,1.16e-05
4099,0,5,-13.18,48.0,1.16e-05
4100,1,64,211.96,49.0,1.16e-05
4101,1,70,188.47,50.0,1.16e-05
4102,0,15,11.68,49.0,1.15e-05
4103,1,36,207.48,49.0,1.15e-05
4104,0,40,77.02,48.0,1.15e-05
4105,1,37,218.46,49.0,1.15e-05
4106,0,9,1.65,49.0,1.15e-05
4107,1,46,205.80,49.0,1.14e-05
4108,1,55,217.99,50.0,1.14e-05
4109,1,45,244.39,51.0,1.14e-05
4110,1,49,229.57,52.0,1.14e-05
4111,0,33,45.38,52.0,1.14e-05
4112,1,27,194.70,53.0,1.13e-05
4113,1,36,234.52,54.0,1.13e-05
4114,0,10,-17.87,53.0,1.13e-05
4116,0,21,36.61,53.0,1.13e-05
4117,1,53,218.47,54.0,1.13e-05
4118,0,9,-19.39,54.0,1.13e-05
4119,0,43,57.31,54.0,1.12e-05
4120,0,21,29.54,53.0,1.12e-05
4121,0,8,-11.14,52.0,1.12e-05
4122,1,76,212.14,52.0,1.12e-05
4123,0,13,6.74,51.0,1.12e-05
4125,1,49,234.45,52.0,1.11e-05
4126,0,9,-12.52,51.0,1.11e-05
4127,1,55,228.88,51.0,1.11e-05
4128,0,10,3.70,51.0,1.11e-05
4129,1,30,218.96,51.0,1.11e-05
4130,0,11,-1.49,50.0,1.10e-05
4131,0,37,23.07,49.0,1.10e-05
4132,1,41,231.07,49.0,1.10e-05
4133,0,25,-21.50,48.0,1.10e-05
4135,0,18,5.27,46.0,1.10e-05
4136,1,81,215.22,46.0,1.10e-05
4137,1,50,240.86,46.0,1.09e-05
4138,0,40,56.49,45.0,1.09e-05
4139,1,73,217.99,46.0,1.09e-05
4141,0,2,-26.94,46.0,1.09e-05
4142,1,26,227.08,47.0,1.09e-05
4143,1,44,249.74,48.0,1.08e-05
4144,1,61,251.68,48.0,1.08e-05
4145,1,41,236.14,49.0,1.08e-05
4147,1,73,192.63,48.0,1.08e-05
4148,0,31,32.50,48.0,1.08e-05
4149,0,6,-20.64,48.0,1.07e-05
4150,0,39,32.75,48.0,1.07e-05
4151,0,6,-20.02,47.0,1.07e-05
4152,0,46,59.04,46.0,1.07e-05
4153,0,14,1.85,45.0,1.07e-05
4154,1,31,217.15,45.0,1.07e-05
4155,0,17,-21.19,45.0,1.06e-05
4156,0,13,-14.67,44.0,1.06e-05
4157,1,31,223.03,45.0,1.06e-05
4159,0,23,25.55,44.0,1.06e-05
4160,0,4,-28.05,43.0,1.06e-05
4161,1,44,245.57,44.0,1.05e-05
4163,0,39,-21.87,44.0,1.05e-05
4164,0,4,-14.39,44.0,1.05e-05
4165,0,8,-10.33,44.0,1.05e-05
4166,1,42,232.46,44.0,1.05e-05
4167,0,28,25.80,44.0,1.05e-05
4168,0,4,-26.66,43.0,1.04e-05
4169,1,33,198.02,43.0,1.04e-05
4170,0,16,10.75,43.0,1.04e-05
4171,1,45,237.24,43.0,1.04e-05
4172,0,6,-18.47,42.0,1.04e-05
4173,1,70,211.65,43.0,1.03e-05
4174,0,12,-6.28,43.0,1.03e-05
4175,0,34,23.11,42.0,1.03e-05
4176,0,5,-12.74,41.0,1.03e-05
4177,1,57,245.14,42.0,1.03e-05
4178,1,57,224.78,43.0,1.03e-05
4179,0,39,20.15,43.0,1.02e-05
4180,0,5,-23.90,43.0,1.02e-05
4181,0,44,60.38,43.0,1.02e-05
4182,1,37,252.69,43.0,1.02e-05
4183,1,33,239.40,44.0,1.02e-05
4184,1,52,205.15,45.0,1.01e-05
4185,1,67,208.86,45.0,1.01e-05
4186,0,41,54.72,44.0,1.01e-05
4188,0,6,-33.27,43.0,1.01e-05
4189,1,44,202.41,44.0,1.01e-05
4190,1,54,223.21,44.0,1.01e-05
4191,1,54,230.41,45.0,1.00e-05
4192,0,32,4.50,44.0,1.00e-05
4193,0,28,-2.49,43.0,1.00e-05
4194,0,17,-3.45,42.0,9.98e-06
4195,0,32,29.36,42.0,9.97e-06
4196,0,2,-25.29,42.0,9.95e-06
4197,0,55,41.18,41.0,9.93e-06
4198,1,68,222.60,41.0,9.91e-06
4199,1,33,215.47,42.0,9.89e-06
4201,0,11,-21.16,40.0,9.88e-06
4202,1,81,195.18,41.0,9.86e-06
4203,1,37,221.56,41.0,9.84e-06
4204,0,9,-33.34,41.0,9.82e-06
4205,0,13,21.22,40.0,9.81e-06
4206,0,9,-33.21,40.0,9.79e-06
4207,0,23,8.78,39.0,9.77e-06
4209,0,19,28.17,37.0,9.75e-06
4210,0,13,-7.13,36.0,9.74e-06
4211,0,3,-36.71,36.0,9.72e-06
4212,1,39,210.39,36.0,9.70e-06
4213,0,4,-36.25,35.0,9.68e-06
4214,1,90,227.36,36.0,9.66e-06
4216,1,44,224.47,37.0,9.65e-06
4217,1,67,207.51,37.0,9.63e-06
4218,0,42,51.76,37.0,9.61e-06
4219,1,71,203.74,38.0,9.59e-06
4220,0,35,-6.89,38.0,9.58e-06
4221,0,21,5.60,38.0,9.56e-06
4222,0,6,-26.66,37.0,9.54e-06
4223,0,5,-17.01,37.0,9.52e-06
4224,0,9,-23.69,37.0,9.51e-06
4225,0,7,-19.67,36.0,9.49e-06
4226,1,41,238.95,37.0,9.47e-06
4227,0,32,-3.06,36.0,9.45e-06
4228,1,84,215.92,37.0,9.44e-06
4229,0,21,-8.51,36.0,9.42e-06
4231,0,10,-6.80,36.0,9.40e-06
4232,0,7,-22.89,35.0,9.39e-06
4233,1,54,221.50,36.0,9.37e-06
4234,1,45,236.13,37.0,9.35e-06
4235,1,81,239.87,38.0,9.33e-06
4236,0,36,-20.30,37.0,9.32e-06
4237,0,21,-25.16,36.0,9.30e-06
4238,0,22,24.31,36.0,9.28e-06
4239,0,15,5.21,35.0,9.26e-06
4240,1,18,208.23,36.0,9.25e-06
4241,0,18,-22.33,36.0,9.23e-06
4242,1,35,226.90,36.0,9.21e-06
4243,0,17,43.64,35.0,9.20e-06
4244,0,2,-33.05,34.0,9.18e-06
4245,0,16,-12.61,33.0,9.16e-06
4246,0,17,-31.35,33.0,9.14e-06
4247,0,7,-28.96,32.0,9.13e-06
4248,0,36,3.65,32.0,9.11e-06
4249,0,16,0.25,32.0,9.09e-06
4250,1,40,198.09,33.0,9.08e-06
4251,0,2,-26.02,33.0,9.06e-06
4252,0,17,-26.78,33.0,9.04e-06
4253,1,45,215.45,34.0,9.03e-06
4254,0,34,49.34,33.0,9.01e-06
4255,1,64,215.27,34.0,8.99e-06
4256,0,4,-38.81,34.0,8.97e-06
4257,1,22,207.31,34.0,8.96e-06
4258,0,20,45.27,34.0,8.94e-06
4259,0,13,-10.19,34.0,8.92e-06
4261,0,49,49.81,33.0,8.91e-06
4262,0,4,-30.46,33.0,8.89e-06
4263,0,33,58.61,33.0,8.87e-06
4264,0,15,-13.23,33.0,8.86e-06
4265,0,57,28.03,33.0,8.84e-06
4266,0,3,-28.06,32.0,8.82e-06
4267,1,41,223.55,33.0,8.81e-06
4268,1,58,234.91,34.0,8.79e-06
4269,1,35,218.35,34.0,8.77e-06
4270,0,3,-30.53,34.0,8.76e-06
4271,0,14,-11.24,33.0,8.74e-06
4272,0,27,-4.77,33.0,8.72e-06
4273,0,13,-48.77,32.0,8.71e-06
4274,0,8,-25.73,32.0,8.69e-06
4275,1,40,207.09,33.0,8.67e-06
4276,0,22,26.44,33.0,8.66e-06
4277,0,20,41.06,32.0,8.64e-06
4278,0,48,56.08,31.0,8.62e-06
4279,0,58,33.61,31.0,8.61e-06
4280,0,28,1.25,31.0,8.59e-06
4281,0,7,-12.28,31.0,8.57e-06
4282,0,6,-16.78,30.0,8.56e-06
4283,1,63,234.23,30.0,8.54e-06
4284,0,22,25.72,29.0,8.52e-06
4285,0,8,-19.20,28.0,8.51e-06
4286,0,18,40.15,28.0,8.49e-06
4287,1,33,204.67,29.0,8.47e-06
4288,0,11,-1.24,29.0,8.46e-06
4289,0,25,12.35,28.0,8.44e-06
4290,0,35,10.35,27.0,8.42e-06
4291,0,31,40.01,26.0,8.41e-06
4292,0,15,7.90,26.0,8.39e-06
4293,1,73,213.52,27.0,8.38e-06
4294,1,41,216.92,28.0,8.36e-06
4295,0,14,-12.80,28.0,8.34e-06
4296,0,9,6.82,28.0,8.33e-06
4297,0,17,-29.49,28.0,8.31e-06
4298,1,53,287.78,28.0,8.29e-06
4299,0,16,-34.50,27.0,8.28e-06
4300,0,6,-16.19,27.0,8.26e-06
4301,0,37,22.81,27.0,8.25e-06
4302,0,79,88.70,26.0,8.23e-06
4303,0,5,-22.71,25.0,8.21e-06
4304,1,31,226.50,26.0,8.20e-06
4305,0,53,42.87,26.0,8.18e-06
4306,0,24,50.73,26.0,8.16e-06
4307,1,33,226.45,27.0,8.15e-06
4308,1,30,236.32,28.0,8.13e-06
4309,0,46,33.26,28.0,8.12e-06
4310,0,12,-21.96,28.0,8.10e-06
4311,0,2,-28.12,28.0,8.08e-06
4312,0,7,-28.41,27.0,8.07e-06
4313,1,62,249.81,28.0,8.05e-06
4314,0,36,-26.49,27.0,8.04e-06
4315,0,67,91.25,27.0,8.02e-06
4316,0,2,-31.78,26.0,8.00e-06
4317,0,5,-23.83,25.0,7.99e-06
4318,1,52,232.08,26.0,7.97e-06
4319,0,12,-4.00,25.0,7.96e-06
4320,0,50,-7.48,25.0,7.94e-06
4321,0,6,-18.37,25.0,7.92e-06
4322,1,43,201.50,26.0,7.91e-06
4323,0,6,-28.64,26.0,7.89e-06
4324,1,67,249.51,27.0,7.88e-06
4325,1,76,223.94,28.0,7.86e-06
4326,1,56,234.34,28.0,7.85e-06
4327,0,19,11.52,28.0,7.83e-06
4328,0,19,11.50,27.0,7.81e-06
4329,0,10,-17.38,27.0,7.80e-06
4330,0,20,-17.91,27.0,7.78e-06
4331,1,31,201.52,28.0,7.77e-06
4332,1,74,236.86,29.0,7.75e-06
4333,0,15,-16.06,28.0,7.74e-06
4334,0,14,24.02,27.0,7.72e-06
4335,0,3,-28.98,26.0,7.70e-06
4336,0,27,-17.15,26.0,7.69e-06
4337,0,19,38.35,26.0,7.67e-06
4338,0,60,59.54,26.0,7.66e-06
4339,0,32,49.07,26.0,7.64e-06
4340,1,48,198.23,26.0,7.63e-06
4341,1,45,220.31,27.0,7.61e-06
4342,1,53,249.38,27.0,7.60e-06
4343,0,19,-2.71,27.0,7.58e-06
4344,0,4,-24.97,27.0,7.56e-06
4345,1,68,224.17,28.0,7.55e-06
4346,0,22,7.62,28.0,7.53e-06
4347,0,5,-24.95,28.0,7.52e-06
4348,1,42,214.45,29.0,7.50e-06
4349,1,40,245.04,30.0,7.49e-06
4350,1,59,215.47,30.0,7.47e-06
4351,0,57,96.86,30.0,7.46e-06
4352,1,74,241.32,31.0,7.44e-06
4353,1,57,237.87,31.0,7.43e-06
4354,0,8,-17.21,31.0,7.41e-06
4355,1,26,230.99,31.0,7.40e-06
4356,0,14,-9.53,31.0,7.38e-06
4357,0,24,21.61,30.0,7.36e-06
4358,1,73,210.86,31.0,7.35e-06
4359,1,38,230.83,32.0,7.33e-06
4360,1,36,202.12,33.0,7.32e-06
4361,0,30,-25.29,33.0,7.30e-06
4362,0,8,-4.75,33.0,7.29e-06
4363,1,62,218.90,34.0,7.27e-06
4364,0,3,-29.85,34.0,7.26e-06
4365,1,29,217.23,35.0,7.24e-06
4366,0,4,-23.11,35.0,7.23e-06
4367,1,21,211.08,35.0,7.21e-06
4368,0,17,30.63,34.0,7.20e-06
4369,0,44,8.55,33.0,7.18e-06
4370,1,47,233.57,34.0,7.17e-06
4371,1,33,200.85,35.0,7.15e-06
4372,0,83,9.82,35.0,7.14e-06
4373,0,17,-13.19,35.0,7.12e-06
4374,1,54,264.70,36.0,7.11e-06
4375,0,24,28.08,35.0,7.09e-06
4376,0,8,-1.72,35.0,7.08e-06
4377,1,30,212.85,36.0,7.06e-06
4378,1,32,220.66,37.0,7.05e-06
4379,0,9,-18.71,37.0,7.03e-06
4380,0,12,-23.21,37.0,7.02e-06
4381,1,83,209.86,38.0,7.00e-06
4382,0,14,17.89,38.0,6.99e-06
4383,1,43,199.09,38.0,6.97e-06
4384,1,41,205.36,39.0,6.96e-06
4385,0,12,11.74,39.0,6.94e-06
4386,0,12,-9.33,39.0,6.93e-06
4387,0,35,69.34,38.0,6.91e-06
4388,1,49,221.63,39.0,6.90e-06
4389,0,15,-4.11,39.0,6.89e-06
4390,0,8,-6.67,39.0,6.87e-06
4391,0,81,46.34,39.0,6.86e-06
4392,1,65,231.31,40.0,6.84e-06
4393,0,14,-36.44,39.0,6.83e-06
4395,0,12,-36.00,38.0,6.81e-06
4396,1,68,229.38,39.0,6.80e-06
4397,0,30,44.96,39.0,6.78e-06
4398,1,49,213.31,39.0,6.77e-06
4399,1,31,212.24,40.0,6.75e-06
4400,0,39,66.59,40.0,6.74e-06
4401,1,57,231.04,41.0,6.72e-06
4402,1,51,230.11,42.0,6.71e-06
4403,0,16,-8.64,42.0,6.70e-06
4404,0,4,-30.78,41.0,6.68e-06
4405,0,16,-7.15,41.0,6.67e-06
4406,1,49,244.58,42.0,6.65e-06
4407,0,25,48.78,41.0,6.64e-06
4408,0,9,-4.45,40.0,6.62e-06
4409,0,27,-16.26,40.0,6.61e-06
4410,0,13,21.60,40.0,6.59e-06
4411,1,45,228.00,41.0,6.58e-06
4412,1,41,190.49,42.0,6.57e-06
4413,1,58,223.16,42.0,6.55e-06
4414,0,34,-2.51,42.0,6.54e-06
4415,1,72,210.24,43.0,6.52e-06
4416,1,44,255.16,44.0,6.51e-06
4417,0,11,-2.89,44.0,6.49e-06
4418,1,68,241.26,44.0,6.48e-06
4419,0,4,-14.55,44.0,6.47e-06
4420,0,32,42.65,44.0,6.45e-06
4421,0,19,31.54,44.0,6.44e-06
4422,1,52,213.11,44.0,6.42e-06
4423,0,25,56.60,44.0,6.41e-06
4424,1,28,237.11,44.0,6.40e-06
4425,0,28,-29.35,43.0,6.38e-06
4426,0,17,-13.54,42.0,6.37e-06
4427,1,46,241.13,43.0,6.35e-06
4428,0,21,21.49,43.0,6.34e-06
4429,1,48,218.16,44.0,6.32e-06
4430,1,47,239.59,45.0,6.31e-06
4431,1,79,182.49,45.0,6.30e-06
4432,0,79,86.61,44.0,6.28e-06
4433,0,40,53.43,44.0,6.27e-06
4434,1,44,247.55,45.0,6.25e-06
4435,1,65,250.72,46.0,6.24e-06
4436,0,18,-17.86,46.0,6.23e-06
4437,0,21,57.37,46.0,6.21e-06
4438,0,67,27.35,46.0,6.20e-06
4439,0,6,-21.25,46.0,6.19e-06
4440,0,63,47.88,45.0,6.17e-06
4441,1,35,225.38,45.0,6.16e-06
4442,0,17,10.48,44.0,6.14e-06
4443,0,8,-10.68,44.0,6.13e-06
4444,1,41,209.25,45.0,6.12e-06
4445,1,77,205.95,45.0,6.10e-06
4446,0,9,-18.73,45.0,6.09e-06
4447,0,2,-25.12,45.0,6.08e-06
4448,1,49,216.64,45.0,6.06e-06
4449,1,46,219.17,45.0,6.05e-06
4450,1,66,216.17,45.0,6.03e-06
4451,0,11,2.22,45.0,6.02e-06
4452,1,52,191.34,45.0,6.01e-06
4453,1,45,251.53,45.0,5.99e-06
4454,1,60,241.23,46.0,5.98e-06
4455,1,24,209.38,46.0,5.97e-06
4456,0,2,-32.25,46.0,5.95e-06
4457,1,24,206.29,47.0,5.94e-06
4459,0,34,32.06,45.0,5.93e-06
4460,1,45,208.27,45.0,5.91e-06
4461,1,49,219.54,46.0,5.90e-06
4462,1,42,224.58,47.0,5.88e-06
4464,0,38,73.28,46.0,5.87e-06
4465,1,68,227.83,46.0,5.86e-06
4466,0,24,2.92,46.0,5.84e-06
4467,0,18,36.27,45.0,5.83e-06
4468,0,44,33.34,45.0,5.82e-06
4469,1,81,227.62,46.0,5.80e-06
4470,1,33,224.23,46.0,5.79e-06
4471,0,8,-2.35,45.0,5.78e-06
4472,0,16,-28.03,45.0,5.76e-06
4473,0,3,-26.87,45.0,5.75e-06
4474,0,20,21.57,44.0,5.74e-06
4476,0,13,-6.12,44.0,5.72e-06
4477,0,32,17.74,43.0,5.71e-06
4478,1,29,225.44,43.0,5.70e-06
4479,1,51,214.09,44.0,5.68e-06
4480,0,2,-31.01,44.0,5.67e-06
4481,0,19,16.68,43.0,5.66e-06
4482,0,2,-32.88,43.0,5.65e-06
4483,1,27,213.24,43.0,5.63e-06
4484,0,26,28.75,42.0,5.62e-06
4485,1,46,235.17,43.0,5.61e-06
4486,0,3,-29.50,43.0,5.59e-06
4487,1,37,233.81,44.0,5.58e-06
4488,0,2,-33.26,43.0,5.57e-06
4489,1,53,229.26,44.0,5.55e-06
4490,0,12,-26.12,44.0,5.54e-06
4491,1,54,201.90,45.0,5.53e-06
4492,0,19,33.45,44.0,5.51e-06
4493,1,65,211.13,45.0,5.50e-06
4494,0,29,73.60,45.0,5.49e-06
4495,0,7,-20.68,45.0,5.48e-06
4496,0,21,-18.94,44.0,5.46e-06
4497,1,73,218.08,45.0,5.45e-06
4498,0,44,63.06,44.0,5.44e-06
4499,1,44,243.48,44.0,5.42e-06
4500,0,9,12.65,44.0,5.41e-06
4501,0,18,16.00,43.0,5.40e-06
4502,0,11,-7.85,42.0,5.39e-06
4503,0,18,32.91,42.0,5.37e-06
4504,1,74,201.38,43.0,5.36e-06
4505,0,17,8.25,43.0,5.35e-06
4506,0,26,63.74,42.0,5.33e-06
4507,0,13,0.67,42.0,5.32e-06
4508,1,23,207.92,43.0,5.31e-06
4509,1,34,237.31,44.0,5.30e-06
4510,0,34,-26.26,44.0,5.28e-06
4511,0,22,44.04,43.0,5.27e-06
4512,1,63,219.36,43.0,5.26e-06
4513,0,30,3.63,42.0,5.25e-06
4514,0,5,-3.07,42.0,5.23e-06
4515,1,64,222.95,42.0,5.22e-06
4516,1,33,222.14,42.0,5.21e-06
4517,0,3,-27.98,42.0,5.20e-06
4518,0,5,-19.05,41.0,5.18e-06
4519,0,14,-8.91,41.0,5.17e-06
4520,1,69,226.89,42.0,5.16e-06
4521,0,36,5.04,42.0,5.15e-06
4522,0,38,-12.72,41.0,5.13e-06
4523,0,6,-13.59,41.0,5.12e-06
4524,0,18,14.69,40.0,5.11e-06
4525,0,7,-22.54,40.0,5.10e-06
4526,1,22,217.37,41.0,5.08e-06
4527,0,27,23.64,40.0,5.07e-06
4528,1,73,213.54,41.0,5.06e-06
4529,0,26,24.70,40.0,5.05e-06
4530,1,26,226.55,40.0,5.03e-06
4531,0,7,-34.81,39.0,5.02e-06
4532,0,9,-30.19,39.0,5.01e-06
4533,0,25,23.73,39.0,5.00e-06
4534,0,2,-28.66,38.0,4.99e-06
4535,0,37,16.49,37.0,4.97e-06
4536,1,27,221.00,38.0,4.96e-06
4537,0,49,27.28,38.0,4.95e-06
4538,0,33,22.23,38.0,4.94e-06
4539,0,16,-20.50,38.0,4.92e-06
4540,1,61,224.58,39.0,4.91e-06
4541,1,28,210.53,39.0,4.90e-06
4542,0,13,-12.34,39.0,4.89e-06
4543,0,14,-37.04,39.0,4.88e-06
4544,0,31,26.24,38.0,4.86e-06
4545,1,59,227.16,38.0,4.85e-06
4546,1,73,228.24,39.0,4.84e-06
4547,0,62,36.32,39.0,4.83e-06
4548,1,44,241.87,39.0,4.82e-06
4549,0,10,-10.90,38.0,4.80e-06
4550,0,5,-10.88,37.0,4.79e-06
4551,0,11,-23.34,37.0,4.78e-06
4552,1,17,204.29,37.0,4.77e-06
4553,1,47,216.66,37.0,4.76e-06
4554,0,24,24.56,36.0,4.74e-06
4555,1,19,219.90,36.0,4.73e-06
4556,1,38,204.96,37.0,4.72e-06
4557,1,50,232.84,37.0,4.71e-06
4558,0,7,-32.33,37.0,4.70e-06
4559,1,32,197.01,38.0,4.69e-06
4560,0,5,-23.68,37.0,4.67e-06
4561,0,17,20.27,36.0,4.66e-06
4562,0,10,-33.78,35.0,4.65e-06
4563,0,5,-39.31,35.0,4.64e-06
4564,1,50,230.94,36.0,4.63e-06
4565,0,10,-24.37,35.0,4.61e-06
4566,1,35,246.48,36.0,4.60e-06
4568,0,46,8.65,36.0,4.59e-06
4569,0,7,-1.62,35.0,4.58e-06
4570,0,6,-16.02,34.0,4.57e-06
4571,0,34,32.21,34.0,4.56e-06
4572,0,45,68.27,34.0,4.55e-06
4573,1,92,212.43,35.0,4.53e-06
4574,1,34,231.55,36.0,4.52e-06
4575,0,3,-24.74,36.0,4.51e-06
4576,0,23,24.41,36.0,4.50e-06
4577,0,7,-34.70,36.0,4.49e-06
4578,0,19,-11.51,35.0,4.48e-06
4579,0,20,29.31,34.0,4.46e-06
4580,0,16,-9.52,34.0,4.45e-06
4581,0,38,-22.87,34.0,4.44e-06
4582,0,2,-26.52,34.0,4.43e-06
4583,0,14,-13.42,33.0,4.42e-06
4584,0,20,-9.47,33.0,4.41e-06
4585,0,11,-13.55,32.0,4.40e-06
4586,1,41,212.10,33.0,4.39e-06
4587,1,30,226.45,33.0,4.37e-06
4588,0,40,-16.59,33.0,4.36e-06
4589,0,3,-30.37,32.0,4.35e-06
4590,0,57,57.10,32.0,4.34e-06
4591,0,58,29.43,31.0,4.33e-06
4592,1,61,239.79,32.0,4.32e-06
4593,0,46,-37.07,31.0,4.31e-06
4594,0,3,-28.20,31.0,4.30e-06
4595,1,76,206.95,32.0,4.28e-06
4596,0,22,-11.70,32.0,4.27e-06
4597,0,2,-27.11,31.0,4.26e-06
4598,1,48,238.32,32.0,4.25e-06
4599,0,23,0.98,31.0,4.24e-06
4600,0,12,16.37,31.0,4.23e-06
4601,0,2,-25.42,31.0,4.22e-06
4602,1,39,217.39,32.0,4.21e-06
